timestamp,ue_id,x,y,area_id,rsrp,rsrq,sinr,cqi,serving_bs,distance
0,1,22.3806073732478,233.266664632953,7,-93.4437848594366,-5.95000000000038,-19.6695428927953,0,2,154.182673519166
0,2,237.177705887339,208.346162917658,11,-69.9103980604394,-6.95001026841465,-5.96473120263986,1,2,107.501056418034
0,3,199.347105242124,144.368718308552,11,-68.208201228739,-6.95003873506681,-4.26253437093941,2,2,54.946320434272
0,4,67.8958105107127,268.569754169313,3,-68.9121046530056,-5.16445362336436,-0.92603150458788,3,2,146.123696009457
0,5,88.96136511138,277.506358528001,3,-72.0998727470834,-5.15002701557249,-4.11379959866563,2,2,143.303302174574
0,6,146.392489794126,139.495831091691,5,-44.5423426779221,-7.01351195308611,10.4456668577995,9,2,25.9923391471364
0,7,70.4518173942985,237.324409093463,4,-69.2569545260156,-4.35109397443348,2.16981753689741,4,2,120.439676931618
0,8,192.745520898448,82.4997000867187,11,-54.6794830043135,-6.96345139171795,9.26618385348609,8,2,83.2809704870361
0,9,247.728257628194,175.212063296089,11,-71.9686460288734,-6.95001389885564,-8.02297917107388,0,2,103.627749539825
0,10,103.181845760708,82.7220316123165,5,-48.5943345121263,-6.95933525143812,10.4456668577995,9,1,66.7179891135307
1,1,23.160394302442,233.84086296599,7,-83.02593456453,-5.95000000000016,-19.6695428927953,0,2,153.850010973005
1,2,238.762067234134,207.727857845707,11,-70.3428590433947,-6.95001285219919,-6.39719218559514,1,2,108.459486220114
1,3,198.339631237439,141.867044910386,11,-63.8793227756215,-6.95003794218105,0.0663440821780113,3,2,54.3609685956868
1,4,67.4926241838167,268.288633438501,3,-67.9704921925553,-5.15071859314699,0.0155809558624211,3,2,146.122954612959
1,5,88.3635348344115,280.354182042402,3,-78.1956604062245,-5.15000753419846,-10.2095872578067,0,2,146.094204587494
1,6,145.746833455848,140.30512048784,5,-44.287243797891,-7.04943373384342,10.4456668577995,9,2,25.7746021192876
1,7,70.5517699074988,237.249547324218,4,-76.9594389514332,-4.35988798057728,-5.53266688852014,1,2,120.319386522339
1,8,192.750811000444,82.5546698697732,11,-54.2612817414931,-6.95698586429432,9.68438511630644,8,2,83.2391398175822
1,9,245.147075145333,173.866894587806,11,-68.8948743177093,-6.95001045484415,-4.94920745990972,1,2,100.87043454837
1,10,100.943922901363,83.6862747255406,5,-40.5,-6.95741698870467,10.4456668577995,9,1,65.4392725010342
2,1,23.9401812316361,234.415061299026,7,-89.4003005041272,-5.95000000000025,-19.6695428927953,0,2,153.522736042682
2,2,240.346428580929,207.109552773756,11,-79.620198307982,-6.95001170646895,-15.6745314501824,0,2,109.435954673715
2,3,197.332157232754,139.36537151222,11,-67.9027049402893,-6.95007059621906,-3.9570380824898,2,2,53.904345199429
2,4,67.0894378569207,268.007512707689,3,-72.3826825232862,-5.15379865106046,-4.39660937486844,2,2,146.123866532257
2,5,87.7657045574431,283.202005556803,3,-70.3007581491981,-5.15000571364786,-2.31468500078031,2,2,148.889663219399
2,6,145.10117711757,141.114409883989,5,-40.5,-7.06633893816562,10.4456668577995,9,2,25.5969173406324
2,7,70.651722420699,237.174685554974,4,-67.7262906644173,-4.35222573049509,3.70048139849577,5,2,120.199105472588
2,8,192.756101102441,82.6096396528276,11,-45.033557249295,-6.96872090035602,10.4456668577995,9,2,83.1973247719172
2,9,242.565892662471,172.521725879522,11,-72.8335522331356,-6.95001297488938,-8.88788537533605,0,2,98.1219782770024
2,10,98.7060000420177,84.6505178387648,5,-42.1941546901873,-6.95824028461971,10.4456668577995,9,1,64.2275861806092
3,1,24.7199681608302,234.989259632063,7,-102.712329638915,-5.95000000000048,-19.6695428927953,0,2,153.200883256036
3,2,241.930789927725,206.491247701805,11,-69.465697919287,-6.95001415289907,-5.5200310614875,1,2,110.429983263795
3,3,196.324683228068,136.863698114054,11,-63.4472479009263,-6.95008615691247,0.498418956873243,4,2,53.579741539313
3,4,66.6862515300247,267.726391976877,3,-78.4262384581048,-5.15730355789583,-10.440165309687,0,2,146.126431736396
3,5,87.1678742804746,286.049829071205,3,-76.7207976301283,-5.15002243186468,-8.73472448171054,0,2,151.689426173146
3,6,144.455520779292,141.923699280138,5,-43.3868947109467,-7.04134204401354,10.4456668577995,9,2,25.4601233922089
3,7,70.7516749338993,237.09982378573,4,-67.4060961567565,-4.35577598728222,4.02067590615654,5,2,120.078833810491
3,8,192.761391204437,82.6646094358821,11,-56.8446950662531,-6.96734307144356,7.1009717915464,7,2,83.1555253736106
3,9,239.98471017961,171.176557171239,11,-73.4207995137903,-6.9500107593474,-9.47513265599077,0,2,95.3831465183192
3,10,96.4680771826724,85.6147609519889,5,-48.4183653899995,-6.96086815945277,10.4456668577995,9,1,63.0867925537677
4,1,25.4997550900243,235.563457965099,7,-99.3355536830549,-5.95000000000041,-19.6695428927953,0,2,152.8844868572
