timestamp,ue_id,x,y,area_id,rsrp,rsrq,sinr,cqi,serving_bs,distance
0,1,17.8576986828466,155.491969810868,7,-42.815875913736,-5.15558658245517,19.0860731484178,13,3,101.877212266376
0,2,189.647103029063,138.91805211417,8,-79.9893601280905,-5.95,-19.6695428927953,0,2,47.4020289390804
0,3,159.53813263398,96.3292013189736,1,-71.9809237344724,-5.9500000000024,-12.5504666272677,0,2,59.3614403902286
0,4,54.3408395881839,179.055873470569,3,-54.1849904170724,-5.15783278243141,13.8010827313454,10,3,94.2700379744626
0,5,71.2049619057221,184.909311568187,3,-59.6319121635169,-5.15610370742442,8.35416098490087,8,2,89.3284280755207
0,6,117.152731215597,92.9702444145893,6,-65.2557650126691,-5.95011981083604,-1.02530790546443,3,3,29.9313155699035
0,7,56.3554567646468,158.218768121283,3,-49.5831511702563,-5.15916770680384,18.4029219781614,13,3,76.4625471442221
0,8,154.196099312639,54.9979677317107,1,-91.4839773907591,-5.95,-19.6695428927953,0,3,74.2606900653471
0,9,198.337477051527,116.852881154336,1,-82.4913929103742,-5.95,-19.6695428927953,0,2,63.14660066445
0,10,82.6797519801273,55.1158796377702,4,-56.0361756387695,-4.35000000000258,10.5905964241436,9,1,40.5757121188377
0.5,1,18.2475921474437,155.779068977386,7,-54.0944349305913,-5.15574604828759,13.8916382178264,10,3,101.720257204132
0.5,2,190.439283702461,138.608899578195,8,-92.7233223115466,-5.95000000000001,-19.6695428927953,0,2,48.1387872218212
0.5,3,159.034395631638,95.0783646198906,1,-75.6401916743455,-5.95000000000213,-16.2097345671409,0,2,60.417351292941
0.5,4,54.1392464247359,178.915313105163,3,-59.8861052885224,-5.15352341707749,8.09996785989536,7,3,94.2501212783148
0.5,5,70.9060467672379,186.333223325388,3,-55.7124897989897,-5.16363919690867,12.2735833494281,9,2,90.156566900026
0.5,6,116.829903046458,93.3748891126638,6,-59.8879417620843,-5.95007220920905,4.34251534512037,6,3,29.6544723578534
0.5,7,56.4054330212469,158.181337236661,3,-46.8773820856397,-5.15969374785278,19.0860731484178,13,3,76.4055251451822
0.5,8,154.198744363637,55.0254526232379,1,-69.3619107640929,-5.95,-9.93145365688823,0,3,74.2459682564613
0.5,9,197.046885810096,116.180296800194,1,-81.4317822065095,-5.95,-19.6695428927953,0,2,62.5254491303439
0.5,10,81.5607905504547,55.5980011943823,4,-51.5282389955946,-4.35000000000202,15.0985330673185,11,1,39.7450766453151
1,1,18.6374856120407,156.066168143904,7,-53.6235051523388,-5.1550399684016,14.3625679960789,11,3,101.565367905952
1,2,191.231464375859,138.29974704222,8,-87.9456915946194,-5.95000000000001,-19.6695428927953,0,2,48.8792345874374
1,3,158.530658629295,93.8275279208076,1,-84.7640847293781,-5.95000000000192,-19.6695428927953,0,2,61.4847034321319
1,4,53.9376532612879,178.774752739757,3,-56.775542923489,-5.15535064251503,11.2105302249287,9,3,94.2308413221871
1,5,70.6071316287537,187.757135082588,3,-60.6909970133855,-5.16095529686425,7.29507613503222,7,2,91.0004329542385
1,6,116.50707487732,93.7795338107383,6,-64.9459390121065,-5.95013463242143,-0.715481904901795,3,3,29.3841406309115
1,7,56.455409277847,158.143906352039,3,-52.573361682214,-5.15925766938574,15.4127114662038,11,3,76.3485116229155
1,8,154.201389414635,55.0529375147651,1,-81.2068451261799,-5.95,-19.6695428927953,0,3,74.23125379871
1,9,195.756294568666,115.507712446052,1,-79.5329714139257,-5.95000000000002,-19.6695428927953,0,2,61.9322726319543
1,10,80.441829120782,56.0801227509943,4,-61.0720175663146,-4.35000000000313,5.55475449659845,6,1,38.9348539599939
1.5,1,19.0273790766378,156.353267310423,7,-48.8195550233331,-5.15561927586986,19.0860731484178,13,3,101.412553837079
1.5,2,192.023645049256,137.990594506244,8,-76.011022223882,-5.95,-16.5805651166773,0,2,49.6232058974359
1.5,3,158.026921626952,92.5766912217246,1,-72.494441159212,-5.95000000000164,-13.0639840520073,0,2,62.562911232218
1.5,4,53.7360600978399,178.634192374351,3,-49.7608443371625,-5.15800309155301,18.2252288112553,13,3,94.2121984969946
1.5,5,70.3082164902695,189.181046839789,3,-67.0107564883056,-5.16160657262573,0.975316660112132,4,2,91.85959280567
1.5,6,116.184246708181,94.1841785088127,6,-65.6732164803918,-5.95011632213305,-1.44275937318713,3,3,29.1205017320892
1.5,7,56.5053855344472,158.106475467416,3,-51.9885040665743,-5.15980254144752,15.9975690818435,12,3,76.2915065964263
