timestamp,x,y,area_id,rsrp,rsrq,sinr,cqi,serving_bs,distance
0,184.603226827451,193.956453434315,8,-78.8724139294809,-6.4,-19.4419568222762,0,2,60.6778633885132
0.5,184.496714880969,194.995878683937,8,-91.3887673307177,-6.4,-21.1695428927953,0,2,61.3750962208484
1,184.390202934487,196.035303933559,8,-86.9323512913508,-6.4,-21.1695428927953,0,2,62.0820849048284
1.5,184.283690988005,197.074729183181,8,-97.8658443263514,-6.4,-21.1695428927953,0,2,62.798499945706
2,184.177179041523,198.114154432803,8,-96.1178771927973,-6.40000000000001,-21.1695428927953,0,2,63.5240224168773
2.5,184.070667095041,199.153579682425,8,-99.1184801021097,-6.40000000000001,-21.1695428927953,0,2,64.2583438309581
3,183.964155148559,200,8,-80.7958716211485,-6.4,-21.1695428927953,0,2,64.852246182807
3.5,183.857643202077,198.960574750378,8,-80.1742912718453,-6.4,-20.7438341646406,0,2,63.9978740513036
4,183.751131255595,197.921149500756,8,-100.327745948171,-6.4,-21.1695428927953,0,2,63.149231432427
4.5,183.644619309113,196.881724251134,8,-89.5307373865767,-6.4,-21.1695428927953,0,2,62.3065524420548
5,183.538107362632,195.842299001512,8,-90.5916489336905,-6.4,-21.1695428927953,0,2,61.4700823426438
5.5,183.43159541615,194.80287375189,8,-84.4099743709598,-6.4,-21.1695428927953,0,2,60.6400780713291
5.99999999999999,183.325083469668,193.763448502268,8,-85.3052289096965,-6.4,-21.1695428927953,0,2,59.8168087837437
6.49999999999999,183.218571523186,192.724023252646,8,-95.6441124515043,-6.4,-21.1695428927953,0,2,59.0005564120679
6.99999999999999,183.112059576704,191.684598003023,8,-89.5442242616996,-6.4,-21.1695428927953,0,2,58.1916162353724
7.49999999999999,183.005547630222,190.645172753401,8,-85.8262168423463,-6.4,-21.1695428927953,0,2,57.3902974598033
7.99999999999999,182.89903568374,189.605747503779,8,-62.6484333604352,-6.4,-3.21797625323058,2,2,56.5969238055668
8.49999999999999,182.792523737258,188.566322254157,8,-70.0866822807097,-6.4,-10.6562251735051,0,2,55.8118340969919
8.99999999999998,182.686011790776,187.526897004535,8,-90.699971141298,-6.4,-21.1695428927953,0,2,55.0353828511782
9.49999999999998,182.579499844294,186.487471754913,8,-77.1722285183673,-6.4,-17.7417714111627,0,2,54.2679408598665
9.99999999999998,182.472987897813,185.448046505291,8,-96.4282975008046,-6.4,-21.1695428927953,0,2,53.5098957581937
10.5,182.838451413877,186.901096363481,8,-88.0819058046485,-6.4,-21.1695428927953,0,2,54.7019634390619
11,183.203914929941,188.354146221671,8,-68.8075041571579,-6.4,-9.37704704995321,0,2,55.9087694290269
11.5,183.569378446005,189.807196079862,8,-74.9161300672825,-6.4,-15.4856729600778,0,2,57.1293797357511
12,183.934841962069,191.260245938052,8,-99.6361991286213,-6.4,-21.1695428927953,0,2,58.3629282495243
12.5,184.300305478133,192.713295796242,8,-91.4928148020457,-6.4,-21.1695428927953,0,2,59.6086117408425
13,184.665768994197,194.166345654432,8,-91.5019335969831,-6.4,-21.1695428927953,0,2,60.8656851470993
13.5,185.031232510261,195.619395512623,8,-99.7024181907419,-6.4,-21.1695428927953,0,2,62.1334571557471
14,185.396696026325,197.072445370813,8,-101.299281468412,-6.4,-21.1695428927953,0,2,63.4112860835373
14.5,185.762159542389,198.525495229003,8,-85.7026983799175,-6.4,-21.1695428927953,0,2,64.6985760458087
15,186.127623058453,199.978545087193,8,-82.6124609398342,-6.4,-21.1695428927953,0,2,65.9947734058258
15.5,186.493086574517,198.837560113448,8,-98.5990371413867,-6.4,-21.1695428927953,0,2,65.3383703926707
16,186.858550090581,197.384510255258,8,-78.6201950858937,-6.4,-19.189737978689,0,2,64.4677789822985
16.5,187.224013606645,195.931460397067,8,-99.4052474956615,-6.4,-21.1695428927953,0,2,63.6205646249313
17,187.589477122709,194.478410538877,8,-88.0343626592361,-6.4,-21.1695428927953,0,2,62.7976734793859
17.5,187.954940638773,193.025360680687,8,-94.498576587592,-6.4,-21.1695428927953,0,2,62.0000740370202
18,188.320404154837,191.572310822497,8,-85.7218883322903,-6.4,-21.1695428927953,0,2,61.22875469673
18.5,188.685867670901,190.119260964306,8,-99.4331832402322,-6.4,-21.1695428927953,0,2,60.4847208621533
19,189.051331186965,188.666211106116,8,-84.5874145919573,-6.4,-21.1695428927953,0,2,59.7689915322049
19.5,189.416794703029,187.213161247926,8,-93.5900702479472,-6.4,-21.1695428927953,0,2,59.0825953621275
20,189.782258219093,185.760111389736,8,-96.1836425669499,-6.4,-21.1695428927953,0,2,58.4265661802653
20.5,188.999087722373,185.90456482248,8,-81.421253627201,-6.4,-21.1695428927953,0,2,57.9854862725925
21,188.215917225653,186.049018255224,8,-89.3961415355932,-6.4,-21.1695428927953,0,2,57.5520464150792
21.5,187.432746728932,186.193471687969,8,-93.5043942144889,-6.4,-21.1695428927953,0,2,57.1264205118802
22,186.649576232212,186.337925120713,8,-101.389514779768,-6.4,-21.1695428927953,0,2,56.7087845053943
22.5,185.866405735491,186.482378553457,8,-78.946558304125,-6.4,-19.5161011969203,0,2,56.2993162063328
23.0000000000001,185.083235238771,186.626831986202,8,-91.2112232191634,-6.4,-21.1695428927953,0,2,55.8981951065004
23.5000000000001,184.300064742051,186.771285418946,8,-87.4294507097896,-6.4,-21.1695428927953,0,2,55.5056021737487
24.0000000000001,183.51689424533,186.91573885169,8,-104.125583655443,-6.4,-21.1695428927953,0,2,55.1217196286441
24.5000000000001,182.73372374861,187.060192284434,8,-91.1982991878007,-6.4,-21.1695428927953,0,2,54.7467307024773
25.0000000000001,181.95055325189,187.204645717179,8,-91.5727888627976,-6.4,-21.1695428927953,0,2,54.3808193763447
25.5000000000001,181.167382755169,187.349099149923,8,-87.1875590405195,-6.4,-21.1695428927953,0,2,54.0241701011502
26.0000000000001,180.384212258449,187.493552582667,8,-81.1115253317314,-6.40000000000001,-21.1695428927953,0,2,53.6769674985065
26.5000000000001,179.601041761729,187.638006015412,8,-97.0588186097051,-6.4,-21.1695428927953,0,2,53.3393960426603
27.0000000000001,178.817871265008,187.782459448156,8,-80.2994860526951,-6.4,-20.8690289454904,0,2,53.0116397237261
27.5000000000001,178.034700768288,187.9269128809,8,-101.838993987191,-6.40000000000001,-21.1695428927953,0,2,52.6938816926865
28.0000000000001,177.251530271567,188.071366313645,8,-64.5131319618294,-6.4,-5.08267485462477,1,2,52.3863038888016
28.5000000000001,176.468359774847,188.215819746389,8,-85.8256333945314,-6.40000000000001,-21.1695428927953,0,2,52.089086650269
29.0000000000001,175.685189278127,188.360273179133,8,-102.323264983449,-6.40000000000001,-21.1695428927953,0,2,51.8024083091793
29.5000000000001,174.902018781406,188.504726611878,8,-99.4905234006267,-6.40000000000001,-21.1695428927953,0,2,51.5264447720289
