timestamp,x,y,area_id,rsrp,rsrq,sinr,cqi,serving_bs,distance
0,153.925514744527,133.263385163767,6,-52.5122282433165,-6.40236568667514,11.7182288638882,9,2,29.1165578698086
0.5,152.575236954968,133.570141720953,6,-52.0805732333365,-6.42697337203875,12.1498838738682,9,2,28.7892703701187
1,151.224959165409,133.876898278139,6,-54.760388044868,-6.47263949095179,9.4700690623367,8,2,28.5255137392894
1.5,149.87468137585,134.183654835325,6,-53.1565938839609,-6.47925435143857,11.0738632232437,9,2,28.3270626632145
2,148.524403586291,134.490411392512,6,-52.9388791502066,-6.50001796255198,11.2915779569981,9,2,28.1952961245256
2.5,147.174125796731,134.797167949698,6,-47.4999936235563,-6.47656658465639,13.8304571072047,10,2,28.1311511915599
3,145.823848007172,135.103924506884,6,-47.2510793368244,-6.47660850696387,13.8304571072047,10,2,28.1350903777439
3.5,144.473570217613,135.41068106407,6,-50.6694095109325,-6.48242650854676,13.5610475962722,10,2,28.2070851587672
4,143.123292428054,135.717437621256,6,-48.9031950790932,-6.47532627670683,13.8304571072047,10,2,28.3466169962621
4.5,141.773014638495,136.024194178442,6,-47.0945983643476,-6.46251750724093,13.8304571072047,10,2,28.5526957834162
5,140.422736848936,136.330950735628,6,-53.1000678834154,-6.42712673141431,11.1303892237893,9,2,28.823894207004
5.5,139.072459059376,136.637707292814,6,-47.232285954921,-6.45048615831127,13.8304571072047,10,2,29.1583953159551
5.99999999999999,137.722181269817,136.94446385,6,-45.8689381007627,-6.44738344636529,13.8304571072047,10,2,29.5540497552395
6.49999999999999,136.371903480258,137.251220407186,6,-48.7518269628098,-6.42025601045836,13.8304571072047,10,2,30.0084387440856
6.99999999999999,135.021625690699,137.557976964373,6,-42,-6.4388257227917,13.8304571072047,10,2,30.5189389423783
7.49999999999999,133.67134790114,137.864733521559,6,-44.1827192702562,-6.44021617092676,13.8304571072047,10,2,31.0827857803703
7.99999999999999,132.321070111581,138.171490078745,6,-50.27912837927,-6.42149719601028,13.8304571072047,10,2,31.6971325036963
8.49999999999999,130.970792322022,138.478246635931,6,-48.422117729681,-6.43038024253976,13.8304571072047,10,2,32.3591029763508
8.99999999999998,129.620514532462,138.785003193117,6,-45.4286339572666,-6.43633398972388,13.8304571072047,10,2,33.0658370724223
9.49999999999998,128.270236742903,139.091759750303,6,-43.0486208836725,-6.43531161391789,13.8304571072047,10,2,33.8145281876678
9.99999999999998,126.919958953344,139.398516307489,6,-46.5861498270081,-6.43473484722255,13.8304571072047,10,2,34.6024529650413
10.5,128.201582765098,138.946089412288,6,-51.1534832017809,-6.43547811554688,13.0769739054238,10,2,33.9058982070674
11,129.483206576851,138.493662517087,6,-46.2926942200519,-6.43403266264159,13.8304571072047,10,2,33.2503325492971
11.5,130.764830388605,138.041235621886,6,-49.8135706205651,-6.43275391865304,13.8304571072047,10,2,32.6382259847312
12,132.046454200358,137.588808726685,6,-42,-6.43413395851833,13.8304571072047,10,2,32.0720669056834
12.5,133.328078012112,137.136381831484,6,-47.0703346681285,-6.43942644150336,13.8304571072047,10,2,31.5543286278696
13,134.609701823865,136.683954936284,6,-53.179000335918,-6.42647119472753,11.0514567712867,9,2,31.0874304838669
13.5,135.891325635619,136.231528041083,6,-47.2830427466466,-6.44202849680937,13.8304571072047,10,2,30.6736941434128
14,137.172949447373,135.779101145882,6,-54.4554336897089,-6.44232569114537,9.77502341749576,8,2,30.3152963056395
14.5,138.454573259126,135.326674250681,6,-48.9352484584466,-6.44730600915922,13.8304571072047,10,2,30.0142194163786
15,139.73619707088,134.87424735548,6,-61.0581528070821,-6.45046303478461,3.17230430012259,5,2,29.7722025324131
