timestamp,ue_id,x,y,area_id,rsrp,rsrq,sinr,cqi,serving_bs,distance
0,1,17.8049486117402,175.650793461212,7,-65.6156115262477,-5.60439347983471,2.37046162217002,4,1,131.821444504772
0,2,189.455812259633,8.17312183418674,1,-86.7198073540707,-6.40000000000033,-21.1695428927953,0,1,147.477663766727
0,3,159.547242802859,34.5565790850847,1,-79.2897479483354,-6.40000000000066,-19.8592908411307,0,1,113.098840203001
0,4,54.3922661429918,10.6161131156704,4,-83.1188617580982,-4.80000000000002,-13.973227937087,0,1,46.0720365079355
0,5,71.0087962538291,80.785667080865,4,-64.3062016643068,-4.80000000000617,2.32057039860629,4,1,44.0610578362431
0,6,117.138180858962,45.3815098605332,2,-72.9325313927392,-6.40000000000053,-13.5020742855345,0,1,71.2819456820523
0,7,56.4601643972696,91.5917148815842,6,-50.4984535331828,-6.43154590326703,13.7320035740218,10,1,48.2063737573232
0,8,153.925514744527,133.263385163767,6,-52.5122282433165,-6.40236568667514,11.7182288638882,9,2,29.1165578698086
0,9,198.558522690351,138.069115225581,8,-79.1263004436313,-6.4,-19.6958433364267,0,2,55.2496709254435
0,10,82.8759870448533,78.4934554018851,4,-68.0152286966835,-4.80000000000649,-1.38845663377045,3,1,49.4465117567719
0,11,155.41049161055,69.9317625991657,1,-82.5254716271214,-6.40000000000149,-21.1695428927953,0,2,83.6208470415373
0,12,139.165500334638,127.763479449518,6,-47.8223128538799,-6.44616283170893,13.8304571072047,10,2,34.1188984170172
0,13,96.4948870501561,30.5785168032867,2,-67.5564956719626,-6.40000000000175,-8.12603856475789,0,1,55.5987277855077
0,14,179.066327334611,107.609729258782,1,-79.9090368756565,-6.400000000002,-20.4785797684519,0,2,56.5158069767788
0,15,184.603226827451,193.956453434315,8,-78.8724139294809,-6.4,-19.4419568222762,0,2,60.6778633885132
0,16,92.9073668427632,134.008537149051,6,-51.0089693871057,-6.41203128010413,13.221487720099,10,2,63.7773129328925
0,17,158.029338406687,114.54496402095,6,-58.1313804971284,-6.41833179929664,6.09907661007627,7,2,43.2871788353648
0,18,55.2055118436906,18.1538128078427,4,-80.2234770832493,-4.80000000000003,-13.5967050203362,0,1,39.9190054013464
0,19,117.039582112804,50.9491982335685,2,-78.6562328099125,-6.40000000000106,-19.2257757027079,0,1,71.045454092053
0,20,54.9415453836249,197.543268838123,3,-67.0241455859242,-5.60636534619228,0.961927562493575,4,2,108.851836024329
0,21,105.451712896603,80.400146886245,6,-49.6525794291045,-6.41113397556754,13.8304571072047,10,1,67.4634078139591
0,22,145.093664188716,30.2908444238823,1,-74.5510515101728,-6.4000000000003,-15.1205944029682,0,1,99.9174948763224
0,23,129.691302967214,181.211188911373,8,-90.6677477556039,-6.40000000000001,-21.1695428927953,0,2,44.0321642487725
0,24,190.11977358531,57.904773900504,1,-88.1439923682135,-6.40000000000104,-21.1695428927953,0,2,103.16674320174
0,25,112.03699545009,95.3881519463836,6,-42.3972597346733,-6.41168050542046,13.8304571072047,10,2,70.5400146178592
0,26,133.396604664761,125.907546366175,6,-47.6779317685591,-6.43412117885565,13.8304571072047,10,2,37.5282434808272
0,27,72.7999472123524,158.092364531011,3,-48.7023596143192,-5.6102247458741,17.5860731484177,12,2,81.1023089321034
0,28,144.911271768318,60.3847176538263,1,-77.924069383475,-6.40000000000117,-18.4936122762704,0,2,92.7849340410411
0,29,139.435738883592,198.405897062671,8,-94.1054258041238,-6.40000000000002,-21.1695428927953,0,2,54.8359780014683
0,30,53.2965185171399,18.1327163989712,4,-77.7183324654711,-4.80000000000003,-11.0915604025581,0,1,39.7321129370468
0,31,141.617042834152,144.889762895684,8,-68.6527370618214,-6.40000000000546,-9.22227995461673,0,2,25.4683822436128
0,32,47.2152451092798,99.3278549061097,6,-55.026551118062,-6.42811963705516,9.20390598914262,8,1,54.7105303341103
0,33,183.49361734499,9.62438564873564,1,-91.2683606805476,-6.40000000000052,-21.1695428927953,0,1,141.431913322605
0,34,124.71419796336,24.6118467780257,2,-66.9752560578544,-6.40000000000073,-7.54479895064968,0,1,82.3348024915988
0,35,154.901875448373,65.8468583476935,1,-77.7654403743958,-6.40000000000179,-18.3349832671912,0,2,87.5101687397786
0,36,13.0372275231884,25.248970491481,4,-90.430745275338,-4.8,-13.973227937087,0,1,50.3101382516896
0,37,86.7158063157312,92.0395882110864,6,-46.5900458163191,-6.40691287778713,13.8304571072047,10,1,60.5609396424131
0,38,36.9258412549757,162.244024902139,7,-51.1439087205331,-5.61315893961215,16.8421644278846,12,1,115.420556025009
0,39,58.8344302940277,104.410101908257,6,-44.9851428464921,-6.420984876156,13.8304571072047,10,1,59.9229200580793
0,40,84.5112016459559,175.484477032514,3,-57.0742851399689,-5.61183707441388,10.9117880084489,9,2,74.0978493579766
0,41,181.237362652155,186.860735931166,8,-80.9239855013253,-6.4,-21.1695428927953,0,2,53.7283600982704
0,42,126.46809921723,21.2103917104938,2,-69.3774155145742,-6.4000000000006,-9.94695840736951,0,1,85.0203607576401
0,43,76.7862859124167,41.3964722168721,4,-77.3674078091061,-4.8000000000019,-10.740635746193,0,1,36.6575476988953
0,44,65.4392761092793,128.754876488935,6,-49.6481321808163,-6.40978126337296,13.8304571072047,10,1,83.6238710989036
0,45,50.5202957116367,189.468279070547,3,-62.4482593005505,-5.60283928641417,5.53781384786726,6,2,109.572837045003
0,46,91.9251540183793,121.807277896091,6,-42,-6.41081226239092,13.8304571072047,10,2,68.7005627008776
0,47,189.051336226285,71.9683390992305,1,-78.1616098320948,-6.4000000000003,-18.7311527248901,0,2,90.3670125875092
0,48,132.634769261839,66.4662814311707,1,-67.5940789014109,-6.40000000000125,-8.16362179420618,0,1,87.475102258459
0,49,65.3679524390814,174.111209781414,3,-63.5218085533983,-5.60870151611402,4.46426459501943,6,2,91.0833898769524
