timestamp,x,y,area_id,rsrp,rsrq,sinr,cqi,serving_bs,distance
0,153.185038483585,139.392738465499,8,-67.5824787832433,-6.40000000000022,-8.15202167603866,0,2,25.9790005081646
0.5,152.992930748714,139.148828204332,8,-74.8336874838977,-6.4000000000002,-15.403230376693,0,2,26.0567757753274
1,152.800823013844,138.904917943166,8,-62.5861332381594,-6.40000000000031,-3.15567613095475,2,2,26.1380078698198
1.5,152.608715278973,138.661007681999,8,-79.4778178287538,-6.40000000000348,-20.0473607215491,0,2,26.2226646661706
2,152.416607544103,138.417097420832,8,-73.7816993516605,-6.40000000000115,-14.3512422444558,0,2,26.3107131066549
2.5,152.224499809232,138.173187159666,8,-50.3078967616612,-6.40000000000019,9.12256034554345,8,2,26.4021192589075
3,152.032392074361,137.929276898499,8,-65.9372966115936,-6.40000000000055,-6.50683950438888,1,2,26.4968483736659
3.5,151.840284339491,137.685366637332,8,-58.4998638267512,-6.40000000000078,0.930593280453519,4,2,26.5948649424491
4,151.64817660462,137.441456376165,8,-54.7029372743287,-6.40000000000099,4.72751983287601,6,2,26.6961327549849
4.5,151.45606886975,137.197546114999,8,-56.3993895180405,-6.40000000000256,3.03106758916421,5,2,26.8006149562103
5,151.263961134879,136.953635853832,8,-70.7566913711503,-6.40000000000213,-11.3262342639456,0,2,26.9082741026791
5.5,151.071853400008,136.709725592665,8,-61.0917607268345,-6.40000000000398,-1.66130361962987,3,2,27.0190722182197
5.99999999999999,150.879745665138,136.465815331498,8,-80.2312643561074,-6.40000000000615,-20.8008072489027,0,2,27.1329708487006
6.49999999999999,150.687637930267,136.221905070332,8,-60.1890276418123,-6.40000000000224,-0.758570534607589,3,2,27.2499311157679
6.99999999999999,150.495530195397,135.977994809165,8,-63.5463288142039,-6.40000000000167,-4.11587170699919,2,2,27.3699137694359
7.49999999999999,150.303422460526,135.734084547998,8,-57.4537941484945,-6.40000000000635,1.97666295871022,4,2,27.492879239418
7.99999999999999,150.111314725655,135.490174286831,6,-56.0849341739116,-6.48233484617646,8.14552293329308,8,2,27.6187876851009
8.49999999999999,149.919206990785,135.246264025665,6,-54.0339977765566,-6.50693754624384,10.1964593306481,8,2,27.7475990440748
8.99999999999998,149.727099255914,135.002353764498,6,-49.5548912533779,-6.51550492872121,13.8304571072047,10,2,27.8792730791424
9.49999999999998,149.534991521044,134.758443503331,6,-52.5184255286088,-6.44535294701859,11.7120315785959,9,2,28.0137694237433
9.99999999999998,149.342883786173,134.514533242164,6,-53.3667410885714,-6.44762789584987,10.8637160186332,9,2,28.1510476257369
10.5,149.539103736691,134.969787932147,6,-53.9717050895361,-6.50931802126782,10.2587520176685,8,2,27.8992777714793
11,149.735323687209,135.42504262213,6,-54.3511249072939,-6.50007232763513,9.87933219991075,8,2,27.6541034227703
11.5,149.931543637727,135.880297312113,8,-63.5498768214668,-6.40000000000168,-4.11941971426217,2,2,27.4157015279175
12,150.127763588245,136.335552002096,8,-70.1590957005973,-6.40000000000257,-10.7286385933927,0,2,27.1842502677912
12.5,150.323983538763,136.790806692079,8,-89.9384191271973,-6.40000000000541,-21.1695428927953,0,2,26.9599286567939
13,150.520203489281,137.246061382062,8,-62.9631691423675,-6.40000000000303,-3.53271203516286,2,2,26.7429161076423
13.5,150.716423439798,137.701316072045,8,-56.6171866187558,-6.40000000000464,2.81327048844891,5,2,26.5333919600348
14,150.912643390316,138.156570762028,8,-72.1949171292198,-6.40000000000604,-12.7644600220151,0,2,26.3315349737296
14.5,151.108863340834,138.611825452011,8,-84.3985448661653,-6.40000000000169,-21.1695428927953,0,2,26.1375227870607
15,151.305083291352,139.067080141994,8,-51.5804503295517,-6.40000000000032,7.850006777653,7,2,25.9515313424653
15.5,151.50130324187,139.522334831976,8,-70.6344100794979,-6.40000000000068,-11.2039529722932,0,2,25.7737342811876
16,151.697523192388,139.977589521959,8,-68.9098236719763,-6.40000000000287,-9.47936656477161,0,2,25.6043023099446
16.5,151.893743142906,140.432844211942,8,-67.7892373177453,-6.40000000000028,-8.35878021054065,0,2,25.4434025429829
17,152.089963093424,140.888098901925,8,-64.9258266698381,-6.40000000000003,-5.49536956263345,1,2,25.2911978236099
17.5,152.286183043942,141.343353591908,8,-57.4608828271223,-6.40000000000003,1.96957428008241,4,2,25.1478460299314
18,152.48240299446,141.798608281891,8,-53.2372181061071,-6.40000000000001,6.19323900109756,7,2,25.0134993701555
18.5,152.678622944978,142.253862971874,8,-68.9414916147434,-6.40000000000018,-9.51103450753877,0,2,24.8883036734098
19,152.874842895496,142.709117661857,8,-76.662594666262,-6.40000000000002,-17.2321375590574,0,2,24.7723976825504
19.5,153.071062846014,143.16437235184,8,-57.1029348094171,-6.40000000000006,2.32752229778762,4,2,24.6659123558902
20,153.267282796532,143.619627041823,8,-76.4112731441999,-6.40000000000053,-16.9808160369952,0,2,24.5689701851329
20.5,153.271435686797,143.618356882356,8,-73.0613920588616,-6.40000000000018,-13.6309349516569,0,2,24.5698526722043
21,153.275588577062,143.617086722889,8,-53.8238739281493,-6.40000000000001,5.60658317905539,6,2,24.5707358951518
21.5,153.279741467327,143.615816563422,8,-57.1090119160446,-6.40000000000003,2.32144519116012,4,2,24.5716198538961
22,153.283894357592,143.614546403955,8,-48.2132782680468,-6.40000000000002,11.2171788391579,9,2,24.5725045483579
22.5,153.288047247857,143.613276244488,8,-66.2622119146172,-6.40000000000001,-6.83175480741251,0,2,24.5733899784577
23.0000000000001,153.292200138122,143.612006085021,8,-76.7031586798519,-6.40000000000058,-17.2727015726472,0,2,24.5742761441159
23.5000000000001,153.296353028387,143.610735925554,8,-69.565106106095,-6.40000000000005,-10.1346489988903,0,2,24.575163045253
24.0000000000001,153.300505918652,143.609465766087,8,-56.1584422332676,-6.40000000000001,3.27201487393706,5,2,24.5760506817893
24.5000000000001,153.304658808917,143.60819560662,8,-61.9196544086264,-6.40000000000007,-2.48919730142176,2,2,24.5769390536452
25.0000000000001,153.308811699182,143.606925447152,8,-65.4846191348569,-6.40000000000002,-6.0541620276522,1,2,24.5778281607409
25.5000000000001,153.312964589447,143.605655287685,8,-69.1289794181072,-6.40000000000009,-9.69852231090249,0,2,24.5787180029967
26.0000000000001,153.317117479712,143.604385128218,8,-69.8073808859856,-6.40000000000003,-10.3769237787809,0,2,24.5796085803327
26.5000000000001,153.321270369977,143.603114968751,8,-62.6129312044963,-6.40000000000001,-3.18247409729161,2,2,24.580499892669
27.0000000000001,153.325423260242,143.601844809284,8,-72.1559842433815,-6.40000000000001,-12.7255271361768,0,2,24.5813919399257
27.5000000000001,153.329576150507,143.600574649817,8,-66.4218843576438,-6.40000000000001,-6.99142725043913,0,2,24.5822847220226
28.0000000000001,153.333729040772,143.59930449035,8,-64.13283301767,-6.40000000000001,-4.70237591046537,1,2,24.5831782388799
28.5000000000001,153.337881931038,143.598034330883,8,-59.9896141814391,-6.40000000000001,-0.559157074234438,3,2,24.5840724904174
29.0000000000001,153.342034821303,143.596764171416,8,-83.3538797626638,-6.40000000000029,-21.1695428927953,0,2,24.5849674765548
29.5000000000001,153.346187711568,143.595494011949,8,-64.921785637264,-6.40000000000031,-5.49132853005934,1,2,24.585863197212
