timestamp,ue_id,x,y,area_id,rsrp,rsrq,sinr,cqi,serving_bs,distance
0,1,17.935677375766,155.549389644171,7,-42.8443266969858,-5.15558709505192,19.0860731484178,13,3,101.845656449425
0,2,189.805539163743,138.856221606975,8,-80.3578388372468,-5.95,-19.6695428927953,0,2,47.5490772254218
0,3,159.437385233512,96.079033979157,1,-72.185216980223,-5.95000000000248,-12.7547598730183,0,2,59.5716779742405
0,4,54.3005209554943,179.027761397488,3,-54.1732240402052,-5.15778960094499,13.8128491082125,10,3,94.2660037152182
0,5,71.1451788780252,185.194093919627,3,-59.8275135160141,-5.15586817430329,8.15855963240367,8,2,89.4927765856115
0,6,117.08816558177,93.0511733542042,6,-65.2359182311409,-5.95012021883607,-1.00546112393622,3,3,29.8754346362241
0,7,56.3654520159668,158.211281944359,3,-49.6045539941322,-5.15916957338623,18.3815191542855,13,3,76.4511420671827
0,8,154.196628322838,55.0034647100161,1,-91.4697972731741,-5.95,-19.6695428927953,0,3,74.257745115689
0,9,198.079358803241,116.718364283507,1,-82.9697343046448,-5.95,-19.6695428927953,0,2,63.0201715238551
0,10,82.4559596941928,55.2123039490926,4,-55.9440644310274,-4.35000000000258,10.6827076318856,9,1,40.4080119794181
1,1,18.7154643049602,156.123587977208,7,-53.3068718509106,-5.1557369947819,14.6792012975071,11,3,101.534638772163
1,2,191.389900510538,138.237916535024,8,-92.6828181239166,-5.95000000000002,-19.6695428927953,0,2,49.0277520564558
1,3,158.429911228827,93.5773605809909,1,-75.3822708284045,-5.95000000000199,-15.9518137211998,0,2,61.6994946683797
1,4,53.8973346285983,178.746640666676,3,-59.5755037786686,-5.15370176853696,8.41056936974912,8,3,94.2270617743865
1,5,70.5473486010568,188.041917434029,3,-55.4871919914507,-5.16301851415873,12.4988811569671,10,2,91.1710551456955
1,6,116.442509243492,93.8604627503532,6,-60.3884367611889,-5.95009069065445,3.8420203460158,5,3,29.3308715837445
1,7,56.465404529167,158.136420175114,3,-46.8640224977029,-5.15972204273925,19.0860731484178,13,3,76.3371099373465
1,8,154.201918424835,55.0584344930706,1,-69.323596583564,-5.95,-9.89313947635937,0,3,74.2283117896807
1,9,195.49817632038,115.373195575224,1,-84.8211495782848,-5.95000000000041,-19.6695428927953,0,2,61.8170658730423
1,10,80.2180368348475,56.1765470623168,4,-52.2309056108313,-4.35000000000255,14.3958664520818,11,1,38.7753721292938
2,1,19.4952512341543,156.697786310244,7,-54.0222014229663,-5.15507743215629,13.9638717254514,10,3,101.231929480446
2,2,192.974261857333,137.619611463073,8,-89.3969095428478,-5.95000000000002,-19.6695428927953,0,2,50.5204038236822
2,3,157.422437224141,91.0756871828249,1,-80.9433631238938,-5.95,-19.6695428927953,0,3,62.683567671434
2,4,53.4941483017023,178.465519935864,3,-56.9222434941673,-5.15526151063938,11.0638296542504,9,3,94.190668651356
2,5,69.9495183240883,190.88974094843,3,-57.9410155354482,-5.16276355394846,10.0450576129696,8,2,92.9101745309694
2,6,115.796852905214,94.6697521465021,6,-63.0391352081006,-5.95014129028239,1.19132189910405,4,3,28.8132279324736
2,7,56.5653570423673,158.06155840587,3,-52.6029379533666,-5.15929668879293,15.3831351950511,11,3,76.2231118059037
