timestamp,x,y,area_id,rsrp,rsrq,sinr,cqi,serving_bs,distance
0,24.0782720192362,126.868530773688,3,-61.2451588800634,-4.81672561756073,10.1816131828496,8,1,84.4568351574584
0.5,23.5209661140935,126.677705111307,3,-49.6834236943007,-4.82078523513824,21.026772062913,14,1,84.4562590733665
1,22.9636602089508,126.486879448927,3,-58.7065723978146,-4.80232960846611,12.7201996650985,10,1,84.4597916000967
1.5,22.4063543038082,126.296053786547,3,-60.7555636387386,-4.81859529865461,10.6712084241744,9,1,84.4674322221682
2,21.8490483986655,126.105228124166,3,-62.4383698911659,-4.81478773331359,8.98840217174718,8,1,84.4791798249253
2.5,21.2917424935228,125.914402461786,3,-60.580594092277,-4.8050323877492,10.846177970636,9,1,84.4950326953496
3,20.7344365883801,125.723576799405,3,-55.3121470323548,-4.81863804575075,16.1146250305582,12,1,84.5149885233087
3.5,20.1771306832374,125.532751137025,3,-58.1794485777787,-4.81588281925656,13.2473234851343,10,1,84.5390444032368
4,19.6198247780947,125.341925474645,3,-58.6282830537092,-4.81541554530536,12.7984890092039,10,1,84.5671968362471
4.5,19.062518872952,125.151099812264,3,-67.4827012908263,-4.8125041617217,3.94407077208679,5,1,84.5994417326695
5,18.5052129678093,124.960274149884,3,-55.1535898963195,-4.80701491303838,16.2731821665936,12,1,84.6357744150119
5.5,17.9479070626666,124.769448487503,3,-59.3594965609023,-4.8156294931105,12.0672755020108,9,1,84.6761896213385
5.99999999999999,17.3906011575239,124.578622825123,3,-61.7519922001093,-4.81396262238453,9.67477986280377,8,1,84.7206815090603
6.49999999999999,16.8332952523812,124.387797162743,3,-62.564315794263,-4.81385550115265,8.86245626865008,8,1,84.7692436591306
6.99999999999999,16.2759893472385,124.196971500362,3,-53.0486369934335,-4.80824872631896,18.3781350694796,13,1,84.8218690806393
7.49999999999999,15.7186834420959,124.006145837982,3,-61.6105184860738,-4.81874677190335,9.81625357683927,8,1,84.8785502157987
7.99999999999999,15.1613775369532,123.815320175601,3,-59.6649318597758,-4.8097702615875,11.7618402031372,9,1,84.9392789453104
8.49999999999999,14.6040716318105,123.624494513221,3,-60.4038231635953,-4.81379875519944,11.0229488993177,9,1,85.0040465941081
8.99999999999998,14.0467657266678,123.433668850841,3,-56.9621143891369,-4.82016581438611,14.4646576737761,11,1,85.0728439374635
9.49999999999998,13.4894598215251,123.24284318846,3,-62.8253446369557,-4.81229864362342,8.60142742595732,8,1,85.1456612074472
9.99999999999998,12.9321539163825,123.05201752608,3,-60.6587075271293,-4.8192625702507,10.7680645357837,9,1,85.2224880997347
10.5,13.1539231530307,122.091070842854,3,-65.7624784703301,-4.82224772116092,5.66429359258291,6,1,84.3030596970365
11,13.3756923896789,121.130124159627,3,-62.39228351251,-4.81277698809438,9.03448855040307,8,1,83.3851573776738
11.5,13.5974616263272,120.169177476401,3,-61.0533974417002,-4.82034172303537,10.3733746212128,9,1,82.4688320989295
12,13.8192308629754,119.208230793175,3,-56.7579929841455,-4.82118677745013,14.6687790787675,11,1,81.5541370187195
12.5,14.0410000996237,118.247284109949,3,-62.9608867954707,-4.82324037048234,8.46588526744232,8,1,80.6411276100438
13,14.2627693362719,117.286337426723,3,-66.0227274143674,-4.81288790795165,5.40404464854569,6,1,79.7298617822414
